Source,Target,Weight
ironlykalion,Free Palestine,1
user-qd9iz9en2i,Free Palestine,1
anakpetani7985,Free Palestine,1
annaamina1054,Free Palestine,1
dr.8600,Free Palestine,1
SmilingDuck-xo3bl,Free Palestine,1
3T3OTA,Free Palestine,1
UDCMaximus,Free Palestine,1
anirudhsathay7962,Free Palestine,1
blessman8476,Free Palestine,1
qasimdohoond1341,Free Palestine,1
RajaDanis-ym2hx,Free Palestine,1
kingh8163,Free Palestine,1
user-mp1hp8hs6w,Free Palestine,1
revolusimelayu,Free Palestine,1
ABU_R3D_1992,Free Palestine,1
wisewordsaestheticquotes6057,Free Palestine,1
Husssiani,Free Palestine,1
saxonthegermanshepherd2809,Free Palestine,1
amoreland1983,Free Palestine,1
hassankhandakar5234,Free Palestine,1
chorikimall999,Free Palestine,2
hydrafire35,Free Palestine,1
umarg06,Free Palestine,1
mujeebrahmanvailat145,Free Palestine,1
MuhammadAlzam1,Free Palestine,1
myoko343,Free Palestine,1
jr9240,Free Palestine,1
amals9694,Free Palestine,1
Jack-pn2mr,Free Palestine,1
Melodygoldman2098,Free Palestine,1
javierdccherif7394,Free Palestine,1
moyachou6305,Free Palestine,1
muhammadhadiabdullah4678,Free Palestine,1
etw1649,Free Palestine,1
TheGhurabah,Free Palestine,1
SajidAli-pn5ut,Free Palestine,1
mahanooralvi2403,Free Palestine,1
johndoe-bo8gm,Free Palestine,1
fahmyayoob5775,Free Palestine,1
jrahman1025,Free Palestine,1
sayedashaheenkhadri4854,Free Palestine,1
-Jerusalem-Palestine-,Free Palestine,1
S1T1E1V1O,Warmongers,1
stevezhang5532,Warmongers,1
dunnohow8822,Warmongers,1
aligowais8514,Warmongers,1
Ghost_in_the_machineworks,Warmongers,1
joyceanderson8045,Warmongers,1
r.weaver3769,Warmongers,1
s.d.h.3t981,Warmongers,1
nicofay5884,Warmongers,1
rbrb5275,Warmongers,2
johnb4237,Warmongers,1
symkvs,Exactly,1
karimsahibzada5820,Exactly,1
zsozso411,Exactly,1
charlesleshaw4588,Exactly,1
user-bw4iz9xy4z,Exactly,1
amandaslade9072,Exactly,1
user-cm8tz4fm6o,Exactly,1
lindaseikkula2296,Exactly,1
user-ed6nt3cr7i,Exactly,1
Kenshin7712,Exactly,1
anuparavind609,Exactly,1
bernicecurtis7952,Exactly,1
hedvigforever,Exactly,1
alissiakelly,Exactly,1
t0kigh02t7,Exactly,1
vlv6551,Exactly,1
ranjithpowell6791,Exactly,1
arvindkumararvindsingh2652,Isupport,6
arvindkumararvindsingh2652,Jaihind,6
1611_KJV,Rom 3:23,21
hcd8100,Rom 3:23,26
1611_KJV-,Rom 3:23,15
ymeynot0405,+,1
allsun2497,+,1
andrewuwizard,+,1
thewowismine,+,1
johnramvan8479,+,1
johanvanzanten3428,+,1
johnrevelator6345,+,1
romanlonskyi8946,+,1
fannysan1506,+,1
Onujj445p,+,1
maxlucky4470,+,1
benkorostyslav6345,+,1
user-cs9lv2ip4k,+,1
r1man_,+,1
kostanikos6710,+,2
marasmoments1666,+,1
AlexKane_2024,+,1
DavidPicariello,+,1
Sinoid71,+,1
user-sj5kf5ch1x,+,1
skrudzasss,+,3
MrKajros,+,1
markusschmitt8013,+,1
user-ot7sr3nj2j,+,1
user-he9zq3uk6v,+,1
Dorias19,+,1
sergiisokyrka9776,+,1
ingvarr2515,+,1
avavonobva,+,1
planetfireworks2500,+,1
user-dm6gn7sq6z,+,1
nataliyapaliy9238,+,1
naushaadkhan7226,YES,1
Elijahgtyler,YES,1
heinzheko5860,YES,1
Chris-bb2cb,YES,1
johnricketts6111,YES,1
marshalllapenta7656,YES,1
cordellmohawk8408,Russia 💪,4
simplemantv9299,Russia 💪,2
parthapboruah5211,Russia 💪,1
ranjanborah8932,Russia 💪,1
ppppppppp848,Russia 💪,1
vitaliiluzhnov3151,Russia 💪,1
MdArif-xn3uj,Russia 💪,1
willdenis786,Russia 💪,1
andreascool3041,Russia 💪,1
PerceivedREALITY999,"Ukraine’s top negotiator, Davyd Arakhamia: Russia was “prepared to end the war if we agreed to... neutrality, and committed that we would not join NATO.”",14
DipakRajput-ep2iz,No,1
jacekSoczewski9041,No,1
advocatesurajbishnoi5706,No,1
hetalpatel1160,No,1
lonewolf67,No,1
user-bw9il7hr9b,No,1
vikkihays3869,No,1
duma37623,No,1
rajatpanda2921,No,1
kimberlybean2756,No,1
RyanB1987,No,1
ColeDoerr89,No,1
nalayakgaming3582,No,1
SerbianMapping.,No,1
RichardBaran,No,1
MrCntryjoe,No,1
afhamarham1102,No,1
fonsi8347,No,1
newbest3221,No,1
BikashDas-tz3tl,No,1
adityakandwal4626,No,1
krishnapanwar8881,No,1
Craige1Story,No,1
indirasingh1867,No,1
NightCallx6,No,1
Zyxreigh_x46,No,1
santanupradhan9983,No,1
Codename_Classified,No,1
cartoon05315,No,1
leventeerdelyi7438,No,1
sahebealam1030,No,1
DZSTEVE1,No,1
hackerninjaking2617,No,1
hanneliekoekemoer9441,No,1
sadafridi9308,No,1
GIJOE839,No,1
kossidzaku3978,No,1
callofdutymobile5201,No,1
Isaacsbased,No,1
mqasimmhamza5601,No,1
pikachufriendsss,No,1
gomernala2908,No,1
user-vm4gu6uf9m,No,1
KhanKhan-fw9fb,No,1
macduff14,No,1
petersvancarek,No,1
GarryMason-oc5ut,No,1
gattzflappa6306,No,1
hungarianbass,No,1
maheshkumarsingh2686,No,1
PharmersConsulting,No,1
NicholasDavid-ix4we,No,1
ravipatwa2045,No,1
RakibulHasan-kq4mm,No,1
anujsam5886,No,1
A-Thunderbolt,No,1
Bushlore1,No,1
Afiso,No,1
monirjamal569,No,1
Rijukatwa,No,1
soraisfinallyhere1305,No,1
user-qf2yr8lc8e,No,1
eliasluis6035,No,1
user-dt9or7hu8n,No,1
Basedeyecel,No,1
ardikurniywn2350,No,1
mikedavis802,No,1
karmragam8308,No,1
hkimhakim1069,No,1
pushpeshkumar5373,No,1
anarchist3551,No,1
taufikhidayah2618,No,1
PhungNguyen-ld5fv,No,1
ToyvideosKh,No,1
ranamandal836,No,1
burtstineman449,No,1
chaseshadow,No,1
nkjha5419,No,1
manishkacrazyexpriment2008,No,1
Rakeshpatel-yc7we,No,1
Uday.5,No,1
BubbaOtter,No,1
Gamer_yt527,No,1
chandan12342,No,1
user-bm7ue2rd3p,No,1
jarekprzybysz2525,No,1
eslamdosokey6903,No,1
tigerking7185,No,1
nourannour4886,No,1
reamcg5065,No,1
user-su4ke2ow4u,No,1
humayunsarfraz1495,No,1
jaibalaji5229,No,1
user-oe7dw5gn2g,No,1
moumitamondal7731,No,1
monjurul234.,No,1
mujahidafzal9003,No,1
railwoodgamestarandrailfanandb,No,1
user-ks8qc9wf7v,No,1
joshwhite1178,No,1
samconere3099,No,1
ufx7rxgixirxirxhdsszox8rxahwov,No,1
LeoMumford,No,1
jack_a_roe1117,No,1
vipulvaishnav8265,No,1
pitbulkid,No,1
cj1066,No,1
izeilasaldivar9525,No,1
zahidbara3042,No,1
ericeaklor1300,No,1
arava4797,No,1
teenoneofyabusiness1424,No,1
GameBear1356,No,1
user-le3fg6wc6s,No,1
NikulsiGohil,No,1
howtoreprining3047,No,1
Satnaamsingh-si5xi,No,1
carlosvazquez8383,No,1
khushaallohchab9498,No,1
carlosvasquez9890,No,1
Mimmi239,No,1
vinaykumar-ud7qq,No,1
mayankchaudhari8588,No,1
gilianrampart8514,No,1
bhupeshmalik5274,No,1
monubhatt70,No,1
praveenpal8490,No,1
Electrician_ShubhamG,No,1
user-qc5wz6tm8n,No,1
nimeshdarji4854,No,1
juanspicywiener,No,1
seanwilliams1719,No,1
mayurkochra1977,No,1
josephstalin8212,No,1
harunrashid1733,No,1
INDOJHA,No,1
enlightenmentworldunited8545,No,1
Utkarshsingh-gn4gl,No,1
EBaker0129,No,1
virenop44,No,1
user-cq4xv6zp4b,No,1
kamranabdullayev2956,No,1
kpabeerkp9123,No,1
arpitsharma5558,No,1
jibanch103,No,1
Hysterion,No,1
Iloveu-jr5ub,No,1
Peterfberg,No,1
Islam_and_Palestine,No,1
Worldraves,No,1
user-xu5hl3jg6u,No,1
ashur7720,No,1
rahulbokv,No,1
adityagamit2209,No,1
irfanfaridi7346,No,1
HellenicRenegade,No,1
aiyaanashraf,No,1
rohitraj3917,No,1
daily6633,No,1
saikatmajumdar2395,No,1
anki2u,No,1
louiecrow6199,No,1
mofopanda,No,1
kanabhaisuthar1332,No,1
lifelessons069,No,1
nocovanco6179,No,1
RayLeota-hb8lo,No,1
naveedpathan7456,No,1
SanjuDas-oo6jp,No,1
marisabenson1222,Taurus Taurus Taurus,10
barryavent2694,Amen!,1
htconex19062012,Amen!,1
florenceprince1302,Amen!,1
missythecat4525,Amen!,1
misslady0075,Amen!,1
Josh-ew1le,Amen!,1
politereminder6284,Amen!,1
wesmann65,Amen!,1
Satpalsingh-cg4pf,Amen!,1
graceporte2470,😂😂😂😂😂😂😂😂,1
yordandimitrov-gl6pe,😂😂😂😂😂😂😂😂,1
2323g_g,😂😂😂😂😂😂😂😂,1
janiceroberts8135,😂😂😂😂😂😂😂😂,1
sunitnikam,😂😂😂😂😂😂😂😂,1
user-sh8is7ll9j,😂😂😂😂😂😂😂😂,1
user-di1ml9yx6i,😂😂😂😂😂😂😂😂,1
jjkblami2313,😂😂😂😂😂😂😂😂,1
edikergashev1986,😂😂😂😂😂😂😂😂,1
Laith_101,😂😂😂😂😂😂😂😂,1
AungAung-ls4xl,😂😂😂😂😂😂😂😂,1
joanwilliams7649,😂😂😂😂😂😂😂😂,1
jimmy737,😂😂😂😂😂😂😂😂,1
sandiputale6318,😂😂😂😂😂😂😂😂,1
Joyful-gu5bj,😂😂😂😂😂😂😂😂,1
mm-mj5vm,😂😂😂😂😂😂😂😂,1
cleolector710,😂😂😂😂😂😂😂😂,1
Hristov7271,😂😂😂😂😂😂😂😂,1
sumithkariyawasam1998,😂😂😂😂😂😂😂😂,1
user-nv1zh4vk9m,😂😂😂😂😂😂😂😂,1
jonasstalgys8972,😂😂😂😂😂😂😂😂,1
dolofion,😂😂😂😂😂😂😂😂,1
abbottn534,😂😂😂😂😂😂😂😂,1
Malsore325,😂😂😂😂😂😂😂😂,1
jamesmulei5951,😂😂😂😂😂😂😂😂,1
islamkaddour9598,😂😂😂😂😂😂😂😂,1
user-od1pe2ip2n,😂😂😂😂😂😂😂😂,1
moussa8512,😂😂😂😂😂😂😂😂,1
user-uz4df8uj5l,😂😂😂😂😂😂😂😂,1
jomish8719,😂😂😂😂😂😂😂😂,1
spagsunfiltered,😂😂😂😂😂😂😂😂,1
Jose_ale11neno,😂😂😂😂😂😂😂😂,1
jaysteel5223,😂😂😂😂😂😂😂😂,1
abed.istanbul,😂😂😂😂😂😂😂😂,1
Slikkamc,😂😂😂😂😂😂😂😂,1
Reena-ii8el,😂😂😂😂😂😂😂😂,1
user-ee9du5vt5v,😂😂😂😂😂😂😂😂,1
shannfam9469,😂😂😂😂😂😂😂😂,1
md.arafathossain5090,😂😂😂😂😂😂😂😂,1
reneloeser1965,😂😂😂😂😂😂😂😂,1
AvadaKedavra1945,😂😂😂😂😂😂😂😂,1
iciaqookuba3097,😂😂😂😂😂😂😂😂,1
Ranboo553,😂😂😂😂😂😂😂😂,1
CantStopCor,😂😂😂😂😂😂😂😂,1
rosangelaiglesias3698,😂😂😂😂😂😂😂😂,1
Bichonfrise369,😂😂😂😂😂😂😂😂,1
Kimjongil.,😂😂😂😂😂😂😂😂,1
blue454ss8,😂😂😂😂😂😂😂😂,1
Hunter.02.79.,😂😂😂😂😂😂😂😂,1
user-ji3sm7uk5i,😂😂😂😂😂😂😂😂,1
osmaniurbay7630,😂😂😂😂😂😂😂😂,1
yfelwulf,😂😂😂😂😂😂😂😂,1
pierpaolodeiulis7783,😂😂😂😂😂😂😂😂,1
sanelpapla5413,😂😂😂😂😂😂😂😂,1
ireedthebookofshamstabrizi390,😂😂😂😂😂😂😂😂,1
DanielDiazRendon-we3fh,😂😂😂😂😂😂😂😂,1
jking7142,😂😂😂😂😂😂😂😂,1
anashaurmahahaha,😂😂😂😂😂😂😂😂,1
marlonwatson580,😂😂😂😂😂😂😂😂,1
ukaszk6539,😂😂😂😂😂😂😂😂,1
rakeshpanda5586,😂😂😂😂😂😂😂😂,1
user-uy7lr4xo1s,😂😂😂😂😂😂😂😂,1
Israelitewegotnext-tg3gg,😂😂😂😂😂😂😂😂,1
ShabazzTBL,😂😂😂😂😂😂😂😂,1
jigssscupid8836,😂😂😂😂😂😂😂😂,1
elvincavadov933,😂😂😂😂😂😂😂😂,1
bujmoskaliv,😂😂😂😂😂😂😂😂,1
AravindKumar-nf2uu,😂😂😂😂😂😂😂😂,1
jorgegonzalez7742,😂😂😂😂😂😂😂😂,1
marialee5729,😂😂😂😂😂😂😂😂,1
Animeworld540,😂😂😂😂😂😂😂😂,1
edyherwandi1731,😂😂😂😂😂😂😂😂,1
justtrolling9370,😂😂😂😂😂😂😂😂,1
mushrooms4able,😂😂😂😂😂😂😂😂,1
bibinbibin533,😂😂😂😂😂😂😂😂,1
russianbeargamer6454,😂😂😂😂😂😂😂😂,1
riodejaneiro4793,😂😂😂😂😂😂😂😂,1
user-wz2xb3ol3q,😂😂😂😂😂😂😂😂,1
saadtoop6000,😂😂😂😂😂😂😂😂,1
ememem69,😂😂😂😂😂😂😂😂,1
timkelly522,😂😂😂😂😂😂😂😂,1
emekaisepromise5358,Good news,1
ishworsharma1500,Good news,1
aljaman9148,Good news,1
madhulet4896,Good news,1
madhavoli843,Good news,1
DvynRv6hn,Good news,1
kabelomagadlela5207,Good news,1
ZahidAli-ub2jw,Good news,1
yogeshchouhan2653,Good news,1
egonmarder9168,Good news,1
moeunsamen,Good news,1
Fyreztorm,Good news,1
GoodMorning-cq9fe,Good news,1
gozitan5,Good news,1
user-nl5bp8li3b,Good news,1
augustoablaza5184,Good news,1
rahultayde109,Good news,1
dr.khedupsonam9895,Good news,1
maniraja3388,Good news,1
donniejennings8422,Good news,1
kobesabastian5155,Slava Ukraine 🇺🇦 ♥️,1
user-pd6yj6wz2n,Slava Ukraine 🇺🇦 ♥️,1
Rambo-lc5bl,Slava Ukraine 🇺🇦 ♥️,1
rusudandatukashvili454,Slava Ukraine 🇺🇦 ♥️,2
rjglennon2219,Slava Ukraine 🇺🇦 ♥️,1
jamesmaness6308,Slava Ukraine 🇺🇦 ♥️,1
eddiecreutzburg7375,Slava Ukraine 🇺🇦 ♥️,1
Robert-lb8jt,Slava Ukraine 🇺🇦 ♥️,4
therealstorey,Thanks,1
zlm001,Thanks,1
abdulnasul9787,Thanks,1
cristofercampbell8667,Thanks,1
mort56x,Thanks,1
alanmcmillan6969,Thanks,5
nedda102,Thanks,1
user-rq1yj5os2q,Thanks,1
vijaybudhlakoti4685,Thanks,1
captainjimstrattonusmc,Thanks,1
jilutaraijilutarai6294,Thanks,1
whyareyougay4090,Thanks,1
Grazie19905,Thanks,1
SClubify,Thanks,1
shanep8386,Thanks,1
johhnno6946,Thanks,1
petalumatube,Thanks,1
harryo7978,Thanks,2
ollelindhen7556,Thanks,1
terrydelorenzo4804,Thanks,1
apsingh4150,Thanks,1
HDR422,Thanks,1
scottwatrous7649,Thanks,1
conniepr,Thanks,1
ohagiemmanuel7384,Thanks,1
jotreitz,Thanks,1
user-br6km8os4u,Thanks,1
allaboutmuscleching9413,Thanks,1
marulls,Thanks,1
CraigCJ,Thanks,1
psajko92,Thanks,1
kgdinesh,Thanks,1
lynnskinner4457,Thanks,1
guticid2,Thanks,27
robayojiak5938,Thanks,1
srikantadalai4103,Thanks,1
Fatamus,Thanks,1
niv8880,Thanks,1
Vive728,Thanks,1
perlindqvist3003,Thanks,1
davidrutter6761,Thanks,1
24028362,Thanks,1
BarryMundy,Thanks,1
rmlestes,Thanks,2
stefanr579,Thanks,1
subarufamily,Thanks,1
vladromanyuk6739,Thanks,1
purely5805,Thanks,1
stoltzo,Thanks,1
RajKumar-wu1zw,Thanks,1
gordon8282,Thanks,1
sanfordschoolfield710,Thanks,1
lynnewebley7270,Thanks,1
brucemckean2848,Thanks,1
richeswebcraft,Thanks,1
4evaavfc,Thanks,1
harigurung52,Thanks,2
miriammortel6649,Thanks,1
decobeirne,Thanks,1
thomaslombardi420,Thanks,1
sylviabendavid,Thanks,2
dokmaybabbitt2399,Thanks,3
dougnave8258,Thanks,1
frolt000,Thanks,1
kamolmahato7372,Thanks,1
opal.l8661,Thanks,1
alangriffin2711,Thanks,1
Dadniel1st,Thanks,1
GroovyVideo2,Thanks,1
MarkFranklin-xw6yd,Thanks,2
pablogonzalez3513,Thanks,1
adriantear849,Thanks,1
toastroony3112,Thanks,1
dolce9876,Thanks,1
jonathanlee5185,Thanks,1
stevenjohns-savage7024,Thanks,1
rameshgowda4937,Thanks,1
davidsimon6345,Thanks,1
jangritter4383,Thanks,3
davidsh3474,Thanks,1
lulenao3987,Thanks,1
MrEnlakesh,Thanks,1
Fu-orksGive.PEACE.achance.,Thanks,1
dudemakingtracks,Thanks,1
cristiandarie,Thanks,1
peterwhittle9155,Thanks,1
RyanDiscoraxDavidson,Thanks,1
brianivey5682,Thanks,3
rumdidit9059,Thanks,1
arisoini3426,Thanks,1
bjornclaeys3266,Thanks,1
daddioux_4024,Thanks,1
tesha199,Thanks,1
urrealdad76,Thanks,1
-_.._--_._.----.I604,Thanks,1
sbjchef,Thanks,1
earthtwits,Thanks,1
jallen8281,Thanks,1
Glory-to-GOD89,Thanks,1
ireneguerin9679,Thanks,1
diannepalmer888,Thanks,1
mallit6153,Thanks,1
HotPlates.,Thanks,1
tmarinelic,Thanks,1
DuncanMcIntosh-to6xg,Thanks,1
kevinu.k.7042,Thanks,3
julianwilkins1669,Thanks,1
justincase4687,Thanks,1
bookiankhoo8786,Thanks,1
PaulFields-tf6ik,Thanks,1
RayYeowx,Thanks,1
donnywolf9250,Thanks,2
davidblack6242,Thanks,1
prajeeleo9042,Thanks,1
Nick-from-norfolk,Thanks,2
frankb1,Thanks,1
indrajithsuji5663,Thanks,1
svetlovska,Thanks,1
sarifuddinahmed3938,Thanks,1
rajarshichakraverty5586,Thanks,1
hamsterball1297,Thanks,1
Mrgunsngear,Thanks,2
barbaralis6799,Thanks,1
leonardobrien384,Thanks,1
strangefruitlovex,Thanks,1
carlosbestwina2891,Thanks,1
StephenRobinson-gb5tk,Thanks,1
lexvador3337,Thanks,1
BluePatch-pc7sx,Thanks,1
evphirxq,Thanks,1
badgolim,Thanks,1
Gnanai_Sakti,Thanks,1
violakrone8429,Thanks,1
richardstone5552,Thanks,2
wickedrebe1,Thanks,1
eddiegoodman9267,Thanks,1
markusseitz480,Thanks,1
barneyfife291,Thanks,13
eheh5293,Thanks,1
gary_creations,Thanks,1
Give.PEACE.achance.,Thanks,1
abdullahkutty8764,Thanks,1
gabordavidszabo1387,Thanks,1
mediaexplorer1,Thanks,1
magcarta,Thanks,1
shanpieee,Thanks,1
Umi-user911,Thanks,1
danielmadar9938,Thanks,23
andrewplowman1002,Thanks,2
briangunter9831,Thanks,1
pcopeland15,Thanks,1
bozlulhoque4766,Thanks,1
paulwilliams698,Thanks,3
hugohenriques8790,Thanks,1
peterweller8583,Thanks,1
stuartclough915,Thanks,1
peterdavidsson7208,Thanks,1
albucher3034,Thanks,1
Vik1431,Thanks,1
slawekk7218,Thanks,2
victoriahigman6802,Thanks,6
christiantamminen8998,Thanks,1
magdalenagaton2737,Thanks,1
plbmmusic8539,Thanks,1
raymondarmenta1433,Thanks,1
dmitryavdeev5333,Thanks,1
RazielKirin,Thanks,1
advancetechgh1768,Thanks,1
jdwest34,Thanks,1
frankshifreen,Thanks,1
object16,Thanks,1
DavidHazeldine-sg3ti,Thanks,1
indalrajbhar3441,Thanks,1
meredithedwards7302,Thanks,1
nancyhope2205,Thanks,1
ojeenfoodstips3248,Thanks,1
gabrielistic,Thanks,1
balintkatay,Thanks,1
FRIENDS0FBORGES,Thanks,1
KPS0,Thanks,1
vostokvr,Thanks,1
elizabethsworld6711,Thanks,1
jaredwoodford8849,Thanks,1
rafaelguerra2505,Thanks,1
anicetjoy5456,Thanks,1
jamesstratton4488,Thanks,1
ursulabramzon101,Thanks,1
jobanbrar92,Thanks,1
user-bp6qv6is7y,Thanks,1
timtimu967,👍,1
cheesepuff455,👍,1
SKOR935,👍,1
kengreene5212,👍,1
thereignofthezero225,👍,1
user-bu5ep7le5w,👍,1
madesastrawan9360,👍,1
donaltaaffe6934,👍,1
zakatoachumi7476,👍,1
oblakovTV,👍,1
user-yj9hy7qq6k,👍,1
rakhiprasad7212,👍,1
user-fy8uw5ku2g,👍,1
conniepr,👍,1
athira6990,👍,1
user-lo6oi4zn3q,👍,1
criscris5473,👍,6
mishomishev3283,👍,1
flashedits4463,👍,1
bryansenulis7242,👍,1
frankauskiel3344,👍,2
stefanlaskowski4472,👍,1
vidyaabhimaan,👍,1
mattirae4191,👍,1
sampannapundarika,👍,1
user-lu9xb6wl8e,👍,1
A.1.2.K,👍,1
erikpliska2000,👍,1
nocopyrightsoundsforyou9579,👍,1
user-my2cw9qg6j,👍,1
AshokKumar-kc2we,👍,1
-JA-,👍,1
donaldstewart9873,👍,1
JohnJohn-cu7nk,👍,1
ZenoJohnSABAHAN,👍,1
MOTANGO,👍,1
philipmckeon8944,👍,1
melmontel,👍,1
richardchadwick4028,👍,1
user-vl6ew2fo1e,👍,1
aliceantonio7090,👍,1
user-jw5fs7cv6u,👍,1
algijura,👍,1
cheemengkang2763,👍,1
DiabloPablo612,👍,1
carriepeterson2112,👍,1
goldendragon5969,👍,1
andrius_magic,👍,1
kdefensemartialarts8097,👍,1
user-kt9qn4jx9c,👍,1
ricodegallo3060,👍,1
gabrielbahat9107,👍,1
MiroslavDvorak-eu3pg,👍,1
luckylu9890,👍,3
Kondasnaker,👍,1
moisespereira8099,👍,1
thanhnlog834,👍,1
duncanbirnie4158,👍,1
user-rz5di8fv9x,👍,1
karolt9621,👍,1
SyedAli-vp8jd,👍,2
certaindeaf8315,👍,1
markleetrinh9686,👍,1
user-ox9kq7lc3c,👍,1
user-nt5zm2ix2m,👍,1
vekak.z.8824,👍,1
user-uc7sc9qc5v,👍,1
snehaarun6983,👍,1
stefanfrank4043,👍,1
finkelsteinshitkid1299,👍,1
bigibigs8477,👍,1
Le_Steph_Levrai,👍,1
jurgenrohrbach4499,👍,1
Semen976,👍,1
user-mw5ur1ve5s,👍,1
radhidas5969,👍,1
TanuKart,👍,1
miloszajic3196,👍,1
user-sk3md5mx3s,👍,1
shyamhansda7810,👍,1
kabeerkabeer2538,👍,1
mari5191,👍,1
keithunderwood6205,👍,1
nmeeltv5751,👍,1
tmacnavyseal4789,👍,1
angelmontiel8546,👍,4
thisdoesnotend101,👍,1
juliasnider1057,👍,1
krupamobile3150,👍,1
user-tx8et2yc9h,👍,1
rithwicNeo,👍,1
isaacmunroe9159,👍,1
user-sl4dq9rq8r,👍,1
aaabbb-lw3ob,👍,1
noface5459,👍,1
afterhourz,👍,1
liefde_330,👍,1
anarkberov4052,👍,1
usmanmkmk3119,👍,1
user-kg5ll4zs8n,👍,1
user-jz4uf7rh9h,👍,1
NAFOARMY,👍,3
Sovarim,👍,1
TS-iz4it,👍,1
user-ox9ku7fq5q,👍,1
amaimon34,👍,1
79kwachu,👍,1
barbaravandenberg5168,👍,1
cynshim673,👍,1
user-w174w,👍,1
mddulalmeya3011,👍,1
Gooddeeds023,👍,3
user-mv7xg4qb2v,👍,1
mentatsexe4067,👍,1
pedalves479,👍,1
user-jaulqpniajysnmnklanccyre,👍,1
dwin4037,👍,1
etielekberli5968,👍,1
Dee-wg1ni,👍,1
lealyan,👍,1
ankitssharma,👍,1
charlesdarwin2118,👍,1
Neil-Breen,👍,1
Philosophy_of_Metal,👍,1
jessikainla,👍,1
moonpeach4684,👍,1
SufiyanKhan-xo6oy,👍,1
Jeff_The_Killer_563,👍,1
arkadiuszkobas8938,👍,1
rs3994,👍,1
olguiq1013,👍,1
girigig,👍,1
AlienFromTheMoon311,👍,1
fernandoalfredo5268,👍,1
user-fw2li6ut1c,👍,1
jaredbroadbent5340,👍,1
gvthiruppathiadvocate7577,👍,1
user-kg5mk7zs2j,👍,1
deepaksmenon1576,👍,1
andrejjasso9312,👍,1
alessandrotosini6742,👍,1
james26reading,👍,2
jorisjoseph,👍,1
petrcervinka2179,👍,1
gagandaffaria1227,👍,1
AlexAlex-rz5mz,👍,1
Ahmad-xq3ce,👍,1
madhumahendru5642,👍,1
888Kphgo,👍,1
user-wn1tt4eu8x,👍,1
Slamjam88,👍,1
Ctrax001,👍,1
naveensharma7478,👍,1
sylwesterbodzioch443,👍,1
pinkuprasadsutar563,👍,1
ExposingCorruption2024,👍,1
8811Q,👍,1
ariananewcombe7737,👍,1
fabianbermertrujillo6952,👍,1
mark314158,👍,1
zikunyu9410,👍,2
traghettatoredelcrostolo5266,👍,1
jimrandall1739,👍,1
user-oe2yu9pj3k,👍,1
andriusv6149,👍,1
aslanchanti4857,👍,1
ruslanbondarenko3881,👍,1
jackwood8307,👍,1
franktime4425,👍,1
NotEvanJoeKeane,👍,1
jawedjahadpoetry1267,👍,1
patrickwiklund2039,👍,1
builderbob3149,👍,1
